"Geography (2,6)",2014,2015
"Canada, selected police services",46,66
"Canada, selected police services",131,137
"Canada, selected police services",55,62
"Canada, selected police services",21,35
"Canada, selected police services",127,155
"Canada, selected police services",27,18
"Canada, selected police services",523,561
"Canada, selected police services",89,59
"Canada, selected police services",39,50
"Canada, selected police services",40,49
"Canada, selected police services",53,63
